ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-40204,"If Payet goes either in Jan or @ the seasons end, can't say I blame him. The boy must b so disheartened by what he's seeing at the mo.",sadness,2: moderate amount of sadness can be inferred,2,"If Payet goes either in Jan or @ the seasons end, can't say I blame him. The boy must b so disheartened by what he's seeing at the mo.","if payet goes either in jan or @ the seasons end, can't say i blame him. the boy must b so disheartened by what he's seeing at the mo."
2017-En-41196,The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days,sadness,2: moderate amount of sadness can be inferred,2,The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. days,the ghost of stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. days
2017-En-40986,Luckily I was helped by some good people. And they also managed to free me of my depression. Unfortunately it only lasted a little while.,sadness,3: high amount of sadness can be inferred,3,Luckily I was helped by some good people. And they also managed to free me of my depression. Unfortunately it only lasted a little while.,luckily i was helped by some good people. and they also managed to free me of my depression. unfortunately it only lasted a little while.
2017-En-41480,Does she really need to pout all the time - getting on my nerves #GBBO,sadness,2: moderate amount of sadness can be inferred,2,Does she really need to pout all the time - getting on my nerves GBBO,does she really need to pout all the time - getting on my nerves gbbo
2017-En-40230,Lost: Geelong football team. \nLast seen entering through the banner not sure where they've been since... #unhappy #playwithsomeheart,sadness,2: moderate amount of sadness can be inferred,2,Lost Geelong football team. \nLast seen entering through the banner not sure where they've been since... unhappy playwithsomeheart,lost geelong football team. \nlast seen entering through the banner not sure where they've been since... unhappy playwithsomeheart
2017-En-40859,"@KeithOlbermann depressing how despicable Trump, with no policies, campaigning on bigotry &amp; rancour can be so close, evil immoral disaster",sadness,3: high amount of sadness can be inferred,3,"depressing how despicable Trump, with no policies, campaigning on bigotry &amp; rancour can be so close, evil immoral disaster","depressing how despicable trump, with no policies, campaigning on bigotry &amp; rancour can be so close, evil immoral disaster"
2017-En-40443,"Trying to think positive, and not let this situation discourage me ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨",sadness,1: low amount of sadness can be inferred,1,"Trying to think positive, and not let this situation discourage me sparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparkles","trying to think positive, and not let this situation discourage me sparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparklessparkles"
2017-En-41085,"Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it",sadness,2: moderate amount of sadness can be inferred,2,"Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it","don king...his actions really sadden me today...the word 'may not' have the same power to all as it once did, i still cringe when i hear it"
2017-En-40260,First a coat. Now a pair of sunglasses. Next it'll be a limb. #lost,sadness,2: moderate amount of sadness can be inferred,2,First a coat. Now a pair of sunglasses. Next it'll be a limb. lost,first a coat. now a pair of sunglasses. next it'll be a limb. lost
2017-En-40973,@onefumi oh I see. I've seen so many people mourn the loss that I was surprised to see your tweet. I suppose same old here in SA,sadness,2: moderate amount of sadness can be inferred,2,oh I see. I've seen so many people mourn the loss that I was surprised to see your tweet. I suppose same old here in SA,oh i see. i've seen so many people mourn the loss that i was surprised to see your tweet. i suppose same old here in sa
2017-En-40554,"@MarGraham I am practically obsessed with it, the very thought of their departure makes me feel both melancholic and grateful.  Safe journey",sadness,0: no sadness can be inferred,0,"I am practically obsessed with it, the very thought of their departure makes me feel both melancholic and grateful. Safe journey","i am practically obsessed with it, the very thought of their departure makes me feel both melancholic and grateful. safe journey"
2017-En-41521,Looking nice forward to playing at Paper Dress Vintage in Hackney this evening - get there early as I'll be on at 8pm! @paperdressed #blues,sadness,0: no sadness can be inferred,0,Looking nice forward to playing at Paper Dress Vintage in Hackney this evening - get there early as I'll be on at 8pm! blues,looking nice forward to playing at paper dress vintage in hackney this evening - get there early as i'll be on at 8pm! blues
2017-En-20810,I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,sadness,1: low amount of sadness can be inferred,1,I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,i saw someone discourage someone from following their dreams. just because you want to live in mediocrity doesn't mean someone else should.
2017-En-40813,This shit hurting my heart 😪 that's how serious it is .,sadness,3: high amount of sadness can be inferred,3,This shit hurting my heart sleepy_face that's how serious it is .,this shit hurting my heart sleepy_face that's how serious it is .
2017-En-41468,@_MrAminuddin @ejainews @_AlifH @AhmadFuadAdnan dont play with this master noob u want to win.. #serious,sadness,0: no sadness can be inferred,0,dont play with this master noob u want to win.. serious,dont play with this master noob u want to win.. serious
2017-En-41347,"@Megane_Matt @HikariMorou next to despair, hope shines even brighter (you get me Matt)",sadness,0: no sadness can be inferred,0,"next to despair, hope shines even brighter (you get me Matt)","next to despair, hope shines even brighter (you get me matt)"
2017-En-41096,@nytimes media celebrated Don King endorsing #Obama in 08 and 12 now criticize him for endorsing #Trump who wants new Civil Rights era- sad,sadness,2: moderate amount of sadness can be inferred,2,media celebrated Don King endorsing Obama in 08 and 12 now criticize him for endorsing Trump who wants new Civil Rights era- sad,media celebrated don king endorsing obama in 08 and 12 now criticize him for endorsing trump who wants new civil rights era- sad
2017-En-41065,My cell won't hold a charge 😢 #sadness So should I...,sadness,2: moderate amount of sadness can be inferred,2,My cell won't hold a charge crying_face sadness So should I...,my cell won't hold a charge crying_face sadness so should i...
2017-En-40508,"Hopefully next time we play a L1 team, 1 of the players scores, takes his shirt off &amp;jumps into away end purely to wind up the joyless cunts",sadness,0: no sadness can be inferred,0,"Hopefully next time we play a L1 team, 1 of the players scores, takes his shirt off &amp;jumps into away end purely to wind up the joyless cunts","hopefully next time we play a l1 team, 1 of the players scores, takes his shirt off &amp;jumps into away end purely to wind up the joyless cunts"
2017-En-41278,Interesting topic this evening...  sadness &amp; low mood. #MHChat,sadness,3: high amount of sadness can be inferred,3,Interesting topic this evening... sadness &amp; low mood. MHChat,interesting topic this evening... sadness &amp; low mood. mhchat
2017-En-40141,And I won't even get started with Hillary and her fancy fundraisers! #depressing,sadness,3: high amount of sadness can be inferred,3,And I won't even get started with Hillary and her fancy fundraisers! depressing,and i won't even get started with hillary and her fancy fundraisers! depressing
