ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-11326,Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy,anger,0: no anger can be inferred,0,Every cal person I have on my snap has chic-fil-a on their story.. Lol Yummy,every cal person i have on my snap has chic-fil-a on their story.. lol yummy
2017-En-10456,Get to work and there's a fire drill. #fire #burning #outthere #inthedark,anger,2: moderate amount of anger can be inferred,2,Get to work and there's a fire drill. fire burning outthere inthedark,get to work and there's a fire drill. fire burning outthere inthedark
2017-En-11080,I base when it's going to rain here off of brills snap stories.,anger,0: no anger can be inferred,0,I base when it's going to rain here off of brills snap stories.,i base when it's going to rain here off of brills snap stories.
2017-En-10853,@jaaames1993 Literally burst out laughing.,anger,0: no anger can be inferred,0,Literally burst out laughing.,literally burst out laughing.
2017-En-11412,"Yeah, no. I don' mind tweetin' that twice.  #blm #likeThat",anger,0: no anger can be inferred,0,"Yeah, no. I don' mind tweetin' that twice. blm likeThat","yeah, no. i don' mind tweetin' that twice. blm likethat"
2017-En-11148,Me and these burns that I pick up off the pitches don't get on at all like 😢😢 ,anger,1: low amount of anger can be inferred,1,Me and these burns that I pick up off the pitches don't get on at all like crying_facecrying_face,me and these burns that i pick up off the pitches don't get on at all like crying_facecrying_face
2017-En-10679,and apparently he's supposed to have a Scottish accent??? I'm ,anger,0: no anger can be inferred,0,and apparently he's supposed to have a Scottish accent??? I'm,and apparently he's supposed to have a scottish accent??? i'm
2017-En-11232,@Thatguy_dree @RecklessWonder_ neither one of y'all can see me in this madden,anger,0: no anger can be inferred,0,neither one of y'all can see me in this madden,neither one of y'all can see me in this madden
2017-En-11047,Threat factors in respect to provocation bulb worm: BnQo,anger,2: moderate amount of anger can be inferred,2,Threat factors in respect to provocation bulb worm BnQo,threat factors in respect to provocation bulb worm bnqo
2017-En-10682, I can't guess if you holding a grudge against the best',anger,1: low amount of anger can be inferred,1,I can't guess if you holding a grudge against the best',i can't guess if you holding a grudge against the best'
2017-En-10843,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,anger,0: no anger can be inferred,0,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome,one month til someone's bday and i think it's time to flaunt that i got them something pretty awesome
2017-En-10879,@TrueAggieFan oh so that's where Brian was! Where was my invite? ,anger,1: low amount of anger can be inferred,1,oh so that's where Brian was! Where was my invite?,oh so that's where brian was! where was my invite?
2017-En-11413,#Violence doesn't fix violence. #pain and #anger are the same reaction in the brain. Cure the pain and the anger will go away.,anger,1: low amount of anger can be inferred,1,Violence doesn't fix violence. pain and anger are the same reaction in the brain. Cure the pain and the anger will go away.,violence doesn't fix violence. pain and anger are the same reaction in the brain. cure the pain and the anger will go away.
2017-En-11120,@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,anger,3: high amount of anger can be inferred,3,I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,i don't listen to white trash talk about blacks. it's insult. talk about your race living in trailers
2017-En-10896,@LeonWobYP b***er off. NCFC is a grudge match :),anger,2: moderate amount of anger can be inferred,2,b***er off. NCFC is a grudge match ),b***er off. ncfc is a grudge match )
2017-En-40701,@cburt43 turn that frown upside down,anger,0: no anger can be inferred,0,turn that frown upside down,turn that frown upside down
2017-En-11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger,3: high amount of anger can be inferred,3,Circle K is dead to me. I hate your new slushie machine. irate livid,circle k is dead to me. i hate your new slushie machine. irate livid
2017-En-11291,someone kik me @ montanashay_ \n #kikme ,anger,0: no anger can be inferred,0,someone kik me @ montanashay_ \n kikme,someone kik me @ montanashay_ \n kikme
2017-En-11191,"@KatherineArabis It’s taken for granted, while the misogyny in the air is treated as normal — and any angry response to it as pathological.",anger,1: low amount of anger can be inferred,1,"It’s taken for granted, while the misogyny in the air is treated as normal — and any angry response to it as pathological.","it’s taken for granted, while the misogyny in the air is treated as normal — and any angry response to it as pathological."
2017-En-10640,@JustinRow10 dude the new madden 17? Haha,anger,0: no anger can be inferred,0,dude the new madden 17? Haha,dude the new madden 17? haha
2017-En-11258,I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !,anger,2: moderate amount of anger can be inferred,2,I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !,i sit at home so damn much that everything is starting to irritate me . i need to get out the house by myself !
2017-En-10726,So Rangers v Celtic ll #revenge,anger,0: no anger can be inferred,0,So Rangers v Celtic ll revenge,so rangers v celtic ll revenge
2017-En-10523,The sun literally burning my skin,anger,1: low amount of anger can be inferred,1,The sun literally burning my skin,the sun literally burning my skin
2017-En-11266,It's #ThirstyThursday which means it's time to #rage. Get ready for tonight with personal #hydration. Book now. 305-912-4937. #itslit #miami,anger,0: no anger can be inferred,0,It's ThirstyThursday which means it's time to rage. Get ready for tonight with personal hydration. Book now. 305-912-4937. itslit miami,it's thirstythursday which means it's time to rage. get ready for tonight with personal hydration. book now. 305-912-4937. itslit miami
2017-En-10218,"@AskPS_UK not received verification email, asked for it to be resent 5 times still nothing.",anger,2: moderate amount of anger can be inferred,2,"not received verification email, asked for it to be resent 5 times still nothing.","not received verification email, asked for it to be resent 5 times still nothing."
2017-En-11199,Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock #snap #cum #swallow,anger,0: no anger can be inferred,0,Yo gurls Dm for a tribute winking_face_with_tonguesweat_droplets snapme dm nudes tribute cumtribute cock snap cum swallow,yo gurls dm for a tribute winking_face_with_tonguesweat_droplets snapme dm nudes tribute cumtribute cock snap cum swallow
2017-En-11383,Lol Adam the Bull with his fake outrage...,anger,1: low amount of anger can be inferred,1,Lol Adam the Bull with his fake outrage...,lol adam the bull with his fake outrage...
2017-En-10323,Michelle is one of the worst players in bb history #bb18 #bbfinale ,anger,2: moderate amount of anger can be inferred,2,Michelle is one of the worst players in bb history bb18 bbfinale,michelle is one of the worst players in bb history bb18 bbfinale
2017-En-11362,LOL I have reminders for my ex-gf's birthday approaching. Too bad she considers me acknowledging her existence an affront...,anger,2: moderate amount of anger can be inferred,2,LOL I have reminders for my ex-gf's birthday approaching. Too bad she considers me acknowledging her existence an affront...,lol i have reminders for my ex-gf's birthday approaching. too bad she considers me acknowledging her existence an affront...
2017-En-10613,"Y'all really insult coz of soccer???  Lmao, wow!!!!!!",anger,1: low amount of anger can be inferred,1,"Y'all really insult coz of soccer??? Lmao, wow!!!!!!","y'all really insult coz of soccer??? lmao, wow!!!!!!"
2017-En-11540,"I either look like a raging bitch, or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.",anger,2: moderate amount of anger can be inferred,2,"I either look like a raging bitch, or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.","i either look like a raging bitch, or i'm obnoxiously laughing at something not that funny. i don't think there's any middle ground."
2017-En-10893,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy,anger,2: moderate amount of anger can be inferred,2,so in your opinion is this the worst delhi govt? acrid hypocrisy,so in your opinion is this the worst delhi govt? acrid hypocrisy
2017-En-11573,#Azerbaijan #Baku Azerbaijan to prevent another Armenian provocation in Russia,anger,0: no anger can be inferred,0,Azerbaijan Baku Azerbaijan to prevent another Armenian provocation in Russia,azerbaijan baku azerbaijan to prevent another armenian provocation in russia
